Sample Number,DateTime GMT,Latitude,Longitude,Altitude_mASL,NumSats,GPSLevel,RC Connected,Fix,OffsetSeconds,DateTime UTC
3670691673,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,734,<nil>
3744386528,<nil>,0.5566194,0.0000000,<nil>,<nil>,5,<nil>,true,748,<nil>
2186020880,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,437,<nil>
44650317,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,8,<nil>
2825342797,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,565,<nil>
1145130828,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,229,<nil>
3756263088,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,751,<nil>
1787777344,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,357,<nil>
4050669401,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,810,<nil>
2298040170,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,459,<nil>
735072089,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,147,<nil>
3354480461,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,670,<nil>
1549750133,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,309,<nil>
3598339917,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,719,<nil>
2222215000,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,444,<nil>
2170441548,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,434,<nil>
4249636697,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,849,<nil>
2151763801,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,430,<nil>
332877645,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,66,<nil>
1445711328,<nil>,0.0005321,0.0000000,<nil>,<nil>,5,<nil>,true,289,<nil>
2820362061,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,564,<nil>
3409694176,<nil>,0.0000000,0.0029180,<nil>,<nil>,5,<nil>,true,681,<nil>
1444499288,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,288,<nil>
3805237081,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,761,<nil>
2553302860,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,510,<nil>
3585789408,<nil>,-0.0000000,-0.0014551,3163.67,<nil>,5,<nil>,true,717,<nil>
866700768,<nil>,-0.0002613,-0.0000000,<nil>,<nil>,5,<nil>,true,173,<nil>
613502808,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,122,<nil>
2983332059,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,596,<nil>
1293766488,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,258,<nil>
3494530893,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,698,<nil>
2413580120,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,482,<nil>
4192620377,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,838,<nil>
3407741929,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,681,<nil>
943738724,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,188,<nil>
3807203748,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,761,<nil>
1968590680,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,393,<nil>
4042084185,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,808,<nil>
2494320460,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,498,<nil>
865750873,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,173,<nil>
3475754464,<nil>,0.0005321,0.0000000,<nil>,<nil>,5,<nil>,true,695,<nil>
3357822809,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,671,<nil>
1380798296,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,276,<nil>
4004138828,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,800,<nil>
2357088088,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,471,<nil>
762793828,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,152,<nil>
3320926028,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,664,<nil>
1807830860,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,361,<nil>
2217659872,<nil>,0.5566224,0.0000000,<nil>,<nil>,5,<nil>,true,443,<nil>
3391671776,<nil>,0.0001301,0.0000000,<nil>,<nil>,5,<nil>,true,678,<nil>
3782346414,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,756,<nil>
2047561548,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,409,<nil>
3981070169,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,796,<nil>
2665762661,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,533,<nil>
1080643416,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,216,<nil>
3783610212,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,756,<nil>
1837780862,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,367,<nil>
3535359833,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,707,<nil>
2442874712,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,488,<nil>
916934476,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,183,<nil>
3419164504,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,683,<nil>
1744719692,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,348,<nil>
3964555085,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,792,<nil>
1987792716,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,397,<nil>
66998105,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,13,<nil>
3058630762,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,611,<nil>
1155616588,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,231,<nil>
3372437325,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,674,<nil>
2483750928,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,496,<nil>
2712456672,<nil>,-0.0688407,-0.0000000,<nil>,<nil>,5,<nil>,true,542,<nil>
154601512,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,30,<nil>
2245742413,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,449,<nil>
3157118432,<nil>,0.0086360,0.0000000,<nil>,<nil>,5,<nil>,true,631,<nil>
1148866380,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,229,<nil>
3086241625,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,617,<nil>
1981435724,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,396,<nil>
3677998560,<nil>,0.0000000,0.0001595,<nil>,<nil>,5,<nil>,true,735,<nil>
4061351769,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,812,<nil>
2243710797,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,448,<nil>
413683532,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,82,<nil>
3073396557,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,614,<nil>
1597310992,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,319,<nil>
3763228505,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,752,<nil>
2050608608,<nil>,0.0000000,0.0001776,<nil>,<nil>,5,<nil>,true,410,<nil>
2296926053,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,459,<nil>
717573976,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,143,<nil>
3350876480,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,670,<nil>
808931160,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,161,<nil>
3756085081,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,751,<nil>
3131821536,<nil>,-0.0010680,-0.0000000,<nil>,<nil>,5,<nil>,true,626,<nil>
1931431768,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,386,<nil>
429412173,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,85,<nil>
2925416281,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,585,<nil>
3601583584,<nil>,-0.0010680,-0.0000000,<nil>,<nil>,5,<nil>,true,720,<nil>
1045235921,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,209,<nil>
3170389849,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,634,<nil>
1926385496,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,385,<nil>
3998502745,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,799,<nil>
2531282789,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,506,<nil>
947343192,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,189,<nil>
3156299597,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,631,<nil>
1337806680,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,267,<nil>
3959836492,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,791,<nil>
2493851494,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,498,<nil>
638537548,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,127,<nil>
3211874148,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,642,<nil>
271437280,<nil>,0.0086356,0.0000000,<nil>,<nil>,5,<nil>,true,54,<nil>
1811547112,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,362,<nil>
3622522725,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,724,<nil>
1170132448,<nil>,-0.0000000,-0.3080959,12.11,<nil>,5,<nil>,true,234,<nil>
1642483557,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,328,<nil>
4220211021,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,844,<nil>
2424328025,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,484,<nil>
1302908384,<nil>,-0.0002613,-0.0000000,<nil>,<nil>,5,<nil>,true,260,<nil>
1184714584,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,236,<nil>
3532410701,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,706,<nil>
1888440153,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,377,<nil>
2183908832,<nil>,0.0005321,0.0000000,<nil>,<nil>,5,<nil>,true,436,<nil>
3922612045,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,784,<nil>
1685802841,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,337,<nil>
2293026272,<nil>,-0.0688430,-0.0000000,<nil>,<nil>,5,<nil>,true,458,<nil>
783165284,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,156,<nil>
2944618317,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,588,<nil>
1848463180,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,369,<nil>
119866345,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,23,<nil>
2366899887,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,473,<nil>
4294922072,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,858,<nil>
2790346573,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,558,<nil>
1110986572,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,222,<nil>
3904851800,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,780,<nil>
1969442649,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,393,<nil>
152326005,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,30,<nil>
1730858464,<nil>,0.0021131,0.0000000,<nil>,<nil>,5,<nil>,true,346,<nil>
2556972900,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,511,<nil>
814501708,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,162,<nil>
3042398041,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,608,<nil>
1801932632,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,360,<nil>
3862875616,<nil>,0.0000000,0.1730890,-24.16,<nil>,5,<nil>,true,772,<nil>
296439629,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,59,<nil>
2630242136,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,526,<nil>
664227660,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,132,<nil>
2733264717,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,546,<nil>
1640255308,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,328,<nil>
4272049996,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,854,<nil>
2151599584,<nil>,0.0000000,0.1584406,-24.16,<nil>,5,<nil>,true,430,<nil>
2402635621,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,480,<nil>
514281292,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,102,<nil>
3212314843,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,642,<nil>
1048006476,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,209,<nil>
3827126092,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,765,<nil>
3602828768,<nil>,-0.0000000,-0.3647365,12.11,<nil>,5,<nil>,true,720,<nil>
1761759065,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,352,<nil>
510349132,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,102,<nil>
2126302688,<nil>,-0.0000000,-0.0225509,195.74,<nil>,5,<nil>,true,425,<nil>
3264022664,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,652,<nil>
774197069,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,154,<nil>
2830651225,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,566,<nil>
4230794720,<nil>,0.0342993,0.0000000,<nil>,<nil>,5,<nil>,true,846,<nil>
1319325529,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,263,<nil>
211963724,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,42,<nil>
2426818381,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,485,<nil>
760368984,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,152,<nil>
3249098584,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,649,<nil>
1145261912,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,229,<nil>
3770044236,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,754,<nil>
1992576857,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,398,<nil>
1496108512,<nil>,0.0342993,0.0000000,<nil>,<nil>,5,<nil>,true,299,<nil>
462180184,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,92,<nil>
2974699353,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,594,<nil>
1790846824,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,358,<nil>
3636023156,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,727,<nil>
1541885773,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,308,<nil>
4153036620,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,830,<nil>
2381926233,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,476,<nil>
716984153,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,143,<nil>
3908456268,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,781,<nil>
330223072,<nil>,-1.1171856,-0.0000000,<nil>,<nil>,5,<nil>,true,66,<nil>
1940770272,<nil>,-0.0173325,-0.0000000,<nil>,<nil>,5,<nil>,true,388,<nil>
1821658968,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,364,<nil>
4003483468,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,800,<nil>
1925402445,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,385,<nil>
418860889,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,83,<nil>
3316797260,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,663,<nil>
1533103949,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,306,<nil>
217655146,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,43,<nil>
2007256933,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,401,<nil>
251481944,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,50,<nil>
2605993805,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,521,<nil>
1226788696,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,245,<nil>
3945778656,<nil>,0.1401301,0.0000000,<nil>,<nil>,5,<nil>,true,789,<nil>
4143599436,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,828,<nil>
2209238861,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,441,<nil>
271273817,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,54,<nil>
2453819213,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,490,<nil>
872828459,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,174,<nil>
3709554520,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,741,<nil>
1765035853,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,353,<nil>
536760152,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,107,<nil>
2869055308,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,573,<nil>
812713647,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,162,<nil>
2689748813,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,537,<nil>
1319849805,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,263,<nil>
4240592728,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,848,<nil>
2434289496,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,486,<nil>
965543952,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,193,<nil>
2902264016,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,580,<nil>
892555097,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,178,<nil>
3649064792,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,729,<nil>
1413369677,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,282,<nil>
105074533,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,21,<nil>
2548256601,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,509,<nil>
730550093,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,146,<nil>
3207286616,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,641,<nil>
1558597453,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,311,<nil>
4170862412,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,834,<nil>
2383302477,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,476,<nil>
781406052,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,156,<nil>
3687646185,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,737,<nil>
1195462500,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,239,<nil>
3578351436,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,715,<nil>
2063945548,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,412,<nil>
144854873,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,28,<nil>
3200044512,<nil>,-0.0000000,-0.0225509,195.74,<nil>,5,<nil>,true,640,<nil>
2759216984,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,551,<nil>
524209632,<nil>,0.0000000,0.1818781,-24.16,<nil>,5,<nil>,true,104,<nil>
1265389401,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,253,<nil>
2126302688,<nil>,-0.0000000,-0.0225509,195.74,<nil>,5,<nil>,true,425,<nil>
3610726233,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,722,<nil>
1633767256,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,326,<nil>
4189081445,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,837,<nil>
2609925976,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,521,<nil>
1925107168,<nil>,-0.0000000,-0.3647365,12.11,<nil>,5,<nil>,true,385,<nil>
1016876901,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,203,<nil>
3425521484,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,685,<nil>
1926188888,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,385,<nil>
3811659596,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,762,<nil>
1896042329,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,379,<nil>
760283242,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,152,<nil>
3273543500,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,654,<nil>
1209880409,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,241,<nil>
296420329,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,59,<nil>
415026656,<nil>,-0.0000000,-0.0225509,195.74,<nil>,5,<nil>,true,83,<nil>
2129463336,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,425,<nil>
3567963616,<nil>,-0.0042414,-0.0000000,<nil>,<nil>,5,<nil>,true,713,<nil>
84758361,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,16,<nil>
2571456345,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,514,<nil>
2494483936,<nil>,-1.1171583,-0.0000000,<nil>,<nil>,5,<nil>,true,498,<nil>
1191399245,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,238,<nil>
4112142168,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,822,<nil>
2019708749,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,403,<nil>
374624089,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,74,<nil>
2546093912,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,509,<nil>
750800717,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,150,<nil>
1210633696,<nil>,0.0001302,0.0000000,<nil>,<nil>,5,<nil>,true,242,<nil>
3577153552,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,715,<nil>
1295273817,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,259,<nil>
4210184013,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,842,<nil>
2384088908,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,476,<nil>
847447728,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,169,<nil>
3117352976,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,623,<nil>
1142247257,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,228,<nil>
3828240228,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,765,<nil>
2122141529,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,424,<nil>
445468493,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,89,<nil>
3017035647,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,603,<nil>
700993369,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,140,<nil>
3596373836,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,719,<nil>
2092715864,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,418,<nil>
4149759821,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,829,<nil>
2617724748,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,523,<nil>
970149720,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,194,<nil>
